id,name,sector,country,founded_year,is_validated,description,website,capitalization,capitalization_millions,headquarter_city,main_investors,funds_raised
311,aiomics,"ICT, Operations",Germany,,0,"AI tools enhancing medtech operations, reducing compliance headaches, and creating a data-driven future.",https://www.aiomics.io/,0,0.0,,,
312,aioneers,"Cross Industry, ICT, Operations",Germany,,0,"Developer of digital supply chain management system designed to offer digital, closed-loop decision making and execution in organizations. The company's system provides the right analytics and ai skills to execute decisions systematically and results-centered, augmenting users' decision-making capabilities across all functions, thereby providing clients with the power to boost their organization's performance and close the loop from analytical insights to execution.",https://www.aioneers.com/,0,0.0,,,
317,aisencia,ICT,Germany,,0,Supplying world-class AI tools to the pathology that assist doctors in making better and faster diagnoses that ultimatively benefit the patients.,https://www.aisencia.de/,0,0.0,,,
320,ai|coustics,"ICT, Media & Entertainment",Germany,,0,ai|coustics is pioneering innovative audio algorithms based on AI and Deep Learning models and fundamentally improving the capabilities of Speech Audio Enhancement in digital communication and media content.,https://ai-coustics.com/,0,0.0,,,
330,alitiq,"ICT, Energy & Utilities, Operations",Germany,,0,"alitiq GmbH is a company specializing in artificial intelligence (AI) to create forecasts for energy-related processes which depend on the weather. alitiq's forecasts are more accurate than the industry standard and can be seamlessly integrated into existing systems. With their expertise in meteorology and data science, alitiq helps companies increase their energy efficiency and become more sustainable.",https://alitiq.com/,0,0.0,,,
333,allymatch,ICT,Germany,,0,allymatch is an AI based B2B matchmaking platform.,https://www.allymatch.com/,0,0.0,,,
341,ama Technology GmbH,"Cross Industry, ICT",Germany,,0,AI-driven executive search agent for every role,https://heyama.ai/,0,0.0,,,
346,anabrid,"Hardware, ICT",Germany,,0,Analog-Digital Hybrid Computing: We are ushering in a new era of high-performance computing by developing an analog computer on-a-chip.,https://www.anabrid.com/,0,0.0,,,
1737,angel investor,,,,0,,,0,0.0,,,
348,animals.ai,"ICT, Agriculture & Forestry",Sweden,,0,We empower Precision Livestock Farming through AI,https://animals.ai,0,0.0,,,
369,artiquare GmbH,"ICT, Manufacturing, Operations",Germany,,0,"Artiquare is an industrial AI company dedicated to solving the challenge of Operational Knowledge Decay. The company’s ""Knowledge Refinery"" platform is a ""Second Wave"" AI system designed to analyze the chaotic 'data graveyard' of tickets, logs, and documents, transforming trapped operational expertise into a verifiable and strategic asset. Rather than building simple chatbots, Artiquare delivers an auditable, BSFZ-certified, production-grade intelligence layer that ensures industrial automation is reliable.",https://www.artiquare.com/,0,0.0,,,
370,arttac solutions,ICT,Germany,,0,"Arttac Solutions is a trusted provider of IT support and tailored software solutions.Its key product is ATTHENE GPT, an AI solution that operates at the level of ChatGPT, but also complies with German data protection regulations. ATTHENE GPT can enhance a company's productivity by serving as an AI assistant for every employee.",https://www.arttacsolutions.de/,0,0.0,,,
373,askUI,"ICT, IT & Security",Germany,,0,Enabling developers to build an automated digital world by providing an UI automation solution that brings vision to code,https://www.askui.com/,0,0.0,,,
212,authID,ICT,United States,,0,,,"13,66",13.66,,,
390,autoRetouch,"ICT, Retail & E-commerce",Germany,,0,"AutoRetouch is a provider of automated image processing for E-commerce. Its AI-based solution helps to automatically process product images in bulk and to create an end-to-end processing sequence. It performs editing steps like background removal, skin retouch, drops shadows, master canvas, and more.",https://autoretouch.com/,0,0.0,,,
395,avisé labs,"ICT, Operations, IT & Security",Germany,,0,"avisé labs GmbH is a leading global technology company specializing in intelligent software solutions for the health domain. They develop comprehensive enterprise software landscapes based on microservice technology, integrating advanced AI components. By combining microservices and AI, avisé labs enables organizations to optimize processes, enhance diagnostics, and unlock the full potential of data-driven insights. With expertise in building scalable and modular systems, avisé labs drives digital transformation across the health domain, improving outcomes and efficiency. Organizations across various health sectors can partner with avisé labs to revolutionize their operations, both within Europe and internationally, including the United States.",https://aviselabs.de/,0,0.0,,,
401,bAhead GmbH,ICT,Germany,,0,"We developed the first fully flexible lab automation solution, finally providing small- and medium-sized labs with an opportunity to automate. The solution integrates your lab devices and equipment, irrelevant of the manufacturer or interface capabilities. Through our intuitive user interface you can flexibly and quickly add or change applications and the AI will do the rest.",https://bahead.de/,0,0.0,,,
402,baind,"ICT, Energy & Utilities",Germany,,0,"baind optimizes building automation by intelligently controlling HVAC, lighting, shading, and energy systems using advanced AI. For each building, we train a customized control algorithm using reinforcement learning (RL), allowing the system to optimize energy efficiency and occupant comfort by adapting to real-world conditions. The foundation for this is a high-fidelity digital twin, built with supervised learning (SL), which accurately models the building’s physical states. This twin serves as a training environment for RL, enabling the system to learn optimal control strategies safely before real-world deployment.",https://www.baind.de/,0,0.0,,,
405,bao,"ICT, Sales",Germany,,0,"bao, founded in Munich in 2017, has set itself the goal of supporting sales teams in having exclusively good conversations. That's why bao helps companies to systematically and measurably improve their sales conversations. The Conversation Intelligence software identifies success factors in the sales process using Artificial Intelligence and supports the implementation of best practices in real time. bao generates structured, analyzable insights from conversations and provides sales teams with real-time, data-driven guidance on the next best action to succeed in conversations and systematically drive deals forward.",https://www.bao.ai/,0,0.0,,,
406,bao.ai,"Cross Industry, ICT, Sales",Germany,,0,AI-powered platform to support and improve sales conversations in real time,https://bao.ai/,0,0.0,,,
421,beyondtheloop,ICT,Germany,,0,AI platform for kowledge management and Ai assistants.,https://beyondtheloop.ai/,0,0.0,,,
439,bliro.io,"Cross Industry, ICT, Operations",Germany,,0,"zapier for voice data, AI meeting assistant",https://www.bliro.io/de,0,0.0,,,
471,cAIre tech AB,"ICT, R&D",Sweden,,0,AI DSS to predict and reverse chronic illness,https://cairetech.com,0,0.0,,,
469,caidera,"ICT, Marketing",Germany,,0,AI one-stop-shop to design life-sciences campaigns in hours,https://caidera.ai/,0,0.0,,,
477,capsula.ai,ICT,Germany,,0,Capsula is an innovative Machine Learning company. We build customized solutions in the field of Artificial Intelligence (AI) as well as AI-powered products with state-of-the-art technology.,https://capsula.ai/,0,0.0,,,
483,carValoo,ICT,Germany,,0,Provider of vehicle maintenance services,https://www.carvaloo.com/,0,0.0,,,
495,cellumation GmbH,"Manufacturing, Transport & Mobility, Operations",Germany,,0,"Manufacturer of material flow systems designed for smart warehouses and smart factories. The company offers modular flexible systems for production and logistics markets, enabling clients to change material flow in warehouses and factories for efficiency.",https://cellumation.com/,0,0.0,,,
1624,civitai,,,,0,,,0,0.0,,,
516,clearlea.se,"ICT, Real Estate Activities, Operations",Germany,,0,"AI software for the automation of contract management and property management in real estate management for chain stores, asset managers and operators.",https://www.clearlea.se/,0,0.0,,,
536,cogniwerk,"ICT, Marketing",Germany,,0,AI toolbox for professional creatives,https://cogniwerk.ai/,0,0.0,,,
538,collect.AI,"ICT, R&D",Germany,,0,"collect.AI is the pioneering solution in the area of ​​Order2Cash and receivables management, which handles the entire life cycle of a receivable end-to-end, fully digitally and AI-controlled. This ranges from risk management to invoicing and dunning to handover to debt collection. Our platform is at the forefront of innovation by leveraging the benefits of Artificial Intelligence to continuously optimize the O2C process, helping companies accelerate their cash flows and dramatically reduce the overall cost of receivables management while increasing customer satisfaction and loyalty. Compared to traditional approaches to receivables management, which often face increasing total cost of ownership, negative impact on cash flow and strain on customer relationships, collect.AI offers an AI-optimized digital solution: 1. Reduced total cost of ownership: Through automation, rationalization and digitalization, companies can significantly reduce their operational costs. 2. Reliability in cash flow & liquidity planning: Our platform accelerates cash flow and liquidity through a higher success rate and a shorter outstanding period and makes cash flow planning reliable 3. Maximization of customer loyalty: Promotes a customer-oriented dialogue and interaction approach customer satisfaction and loyalty. Another distinguishing feature of collect.AI is the leveraged network effect. With experience from hundreds of millions of consumer transactions across different business models and industries, our platform has unique insights into the success parameters for the most efficient O2C process. This enables us to act optimally for each individual consumer. While many companies pursue isolated AI strategies relying only on their own data, collect.AI breaks through these barriers with a cloud-based AI platform. Companies not only benefit from network effects, but also from continuously enriched and up-to-date customer, behavior and performance data. Finally, collect.AI is not just an AI solution, but the next generation order-to-cash platform for the AI ​​era. Our platform enables European companies to realize receivables faster, smarter and more sustainably, resulting in optimized cash flow, lower costs and better customer relationships.",https://collect.ai/,0,0.0,,,
539,colormass,Marketing,Germany,,0,"Provider of 3D visualization solutions intended to streamline asset management. The company integrates advanced rendering, data export capabilities, and configurator tools, allowing users to create high-quality visual content and manage complex 3D assets efficiently across multiple applications, enabling industries such as furniture and design to enhance product presentation and reduce time-to-market while maintaining consistent quality and accessibility.",https://www.colormass.com/,0,0.0,,,
563,cre[ai]tion,"ICT, Media & Entertainment, R&D",Germany,,0,cre[ai]tion builds a digital designer’s muse – a platform that inspires through design created by artificial intelligence.,https://www.creaition.io/,0,0.0,,,
1800,creators and media partners,,,,0,,,0,0.0,,,
576,cybernality,"ICT, IT & Security",Germany,,0,"cybernality v2 will change the way cybersecurity professionals defend organizations in their daily work. They will be able to literally talk to and engage directly with their cybersecurity data, in natural language. With our cybersecurity chatbot, we are combating the shortage of cybersecurity personnel and ensuring that our industry and public institutions can respond faster to threats.",https://www.cybernality.com/en,0,0.0,,,
625,dHealthIQ,ICT,Netherlands,,0,"dHealthIQ is a digital therapeutics company developing a novel form of lifestyle therapies to address the root causes of cardiometabolic diseases. We have developed a proprietary platform for the development of software- and AI-based therapies for cardiometabolic conditions. The digital therapy delivered by dHealthIQ is designed to enforce lifestyle interventions, improve medication compliance and monitor overall protocol adherence.",https://www.dhealthiq.com,0,0.0,,,
602,deepeye,ICT,Germany,,0,Preventing age-related blindness by empowering ophthalmologists with an AI-based individual therapy assistant,https://www.deepeye-medical.com/,0,0.0,,,
604,deeplify,"ICT, Manufacturing, Operations",Germany,,0,"We have developed a Computer Vision platform that enables customers to manage vision intelligence in industrial environments, without requiring programming or AI experience. Our platform helps customers to make informed decisions and optimize their quality inspection processes, resulting in cost savings, increased efficiency, and data-driven process insights.",https://www.deeplify.de/,0,0.0,,,
623,dexter health GmbH,Health & Social Care,Germany,,0,Building a voice assistant to help nurses have more time. Our voice assistant automates nurses' tasks and solves one of the biggest problems our society has: lack of healthcare professionals + demographic change,https://dexter-health.com/,0,0.0,,,
624,dffrnt.ai,"Cross Industry, ICT, Manufacturing",Germany,,0,"Web-based, AI-first, truly task-oriented robotic application design and operation tool",https://dffrnt.ai/,0,0.0,,,
628,dida,ICT,Germany,,0,Productive Machine Learning Software for businesses,https://dida.do,0,0.0,,,
629,dida Datenschmiede GmbH,"Transport & Mobility, Retail & E-commerce, Operations",Germany,,0,"Dida Inc is a technology-driven platform in China offering carpooling marketplace and smart taxi services, aiming to create more transit capacity with less environmental impact. The company operates under 3 segments: Provision of carpooling marketplace services, Provision of taxi related services and Provision of advertising and related services. Key revenue is generated from Provision of carpooling marketplace services.",https://dida.do/,0,0.0,,,
631,digid GmbH,R&D,Germany,,0,"Operator of a health-tech company intended to develop portable diagnostic devices to make personal health measurable. The company's measuring method is based on a highly sensitive micro-electro-mechanical system coated with antibodies that can, among other things, bind viruses and bacteria according to the key-lock principle, enabling customers to make clear decisions immediately.",https://www.digid.com/,0,0.0,,,
633,digitastic plus GmbH Co KG,Cross Industry,Germany,,0,"Developer of digital bookkeeping platform designed to simplify and automate bookkeeping tasks for both tax advisors and businesses. The company's platform offers a comprehensive suite of tools for managing invoices, receipts, and other financial documents, enabling customers to streamline data entry, automate workflows, and collaborate seamlessly with their tax advisors.",https://www.digitastic.de/,0,0.0,,,
635,dive solutions GmbH,"ICT, Manufacturing",Germany,,0,Developer of cloud and browser-based engineering software intended for the simulation of fluid flows.,https://www.dive-solutions.de/,0,0.0,,,
639,doings.ai,"ICT, Operations",Germany,,0,"We are building AI Co-Worker for Project-, Product and HR-Management",https://doings.de/,0,0.0,,,
642,dpv-analytics GmbH,Cross Industry,Germany,,0,"Our goal is to explore new horizons in diagnostics, using the opportunities that modern digital technology provides. We want to give doctors and patients new tools to make reliable diagnoses and to start using them quickly and extensively. Because they are inexpensive. Because they are easy and attractive to use. And because they are comfortable for the patient. dpv-ritmo is the smart digital screening system for atrial fibrillation. It opens up completely new dimensions in the prevention of strokes. Lengthy analyses have come to an end: dpv-ritmo ensures that many more high-risk patients can be examined easily, quickly and with a high degree of accuracy.",https://dpv-analytics.com/de,0,0.0,,,
645,driveblocks,"Transport & Mobility, R&D",Germany,,0,Driveblocks offers a modular and scalable platform solution for autonomous driving in the commercial vehicle sector.,https://www.driveblocks.ai/,0,0.0,,,
647,dstack,"Cross Industry, Hardware, ICT",Germany,,0,dstack is an open-source container orchestration engine designed for running AI workloads across any cloud or data center. It radically simplifies the fine-tuning and deployment of AI while seamlessly integrating with the OSS ecosystem and leveraging multiple hardware and cloud vendors. We aim to accelerate enterprise AI development and drive its costs down.,https://dstack.ai/,0,0.0,,,
648,dstack.ai,"ICT, IT & Security",Germany,,0,"Open‐source AI container orchestration alternative to Kubernetes and Slurm, supporting NVIDIA, AMD, TPU, and Intel",https://dstack.ai/,0,0.0,,,
670,eKidz.eu,Education,Germany,,0,"Developer of a language learning platform that offers digital children's books, animated videos, and text-writing tools to facilitate language learning for children.",https://ekidz.eu/,0,0.0,,,
676,elevait,"ICT, Professional Services",Germany,,0,"elevait GmbH & Co. KG is an AI product company with a strong scientific background and diverse group of employees who are united in their goal to create, deliver and deploy the world’s best AI products for Business Process and Data Automation to customers or ecosystems. AI is something very futuristic for people. We support the meaningful and scalable use of AI already today.",https://www.elevait.de/,0,0.0,,,
677,elevait - sustainable AI software,"Cross Industry, ICT, Operations",Germany,,0,AI-based automation platform optimizing administrative processes like document processing and data entry for organizations of all sizes,https://elevait.de/,0,0.0,,,
679,embedded ocean,"ICT, Manufacturing",Germany,,0,Embedded ocean GmbH's Software-Defined Industrial Integration Platform Xentara helps manufacturing companies to digitize their machines and processes at a fingertip,https://embeddedocean.com/,0,0.0,,,
687,encentive GmbH,"Energy & Utilities, Operations",Germany,,0,Provides an energy demand management platform that connects energy providers with energy demanding appliances.,https://www.encentive.de/,0,0.0,,,
693,enneo.AI,"ICT, Energy & Utilities",Germany,,0,Enneo offers a next generation contact center solution that transforms the interaction between agents and customers through AI.,https://enneo.ai/,0,0.0,,,
700,eseidon GmbH,Operations,Germany,,0,"Manufacturer and developer of aquaculture sorting device designed for accurate analysis and sorting of aquatic organisms of all sizes. The company's image recognition technology is trained to identify numerous features of marine organisms, like quantity, species, body mass, health, and gender.",https://www.eseidon.de/,0,0.0,,,
702,etalytics GmbH,"Manufacturing, Energy & Utilities, Operations",Germany,,0,With theÂ etaONEÂ®Â platform for energy intelligence you analyze the operation of your assets and generate optimized operating strategies. Smart up your energy systems and reduce costs & CO2 emissions,https://etalytics.com/,0,0.0,,,
703,evAI Intelligence,ICT,Germany,,0,"Wir messen die Aussenwahrnehmung von Unternehmen, Personen und Themen.",https://evai.ai/,0,0.0,,,
708,evocenta GmbH,"Cross Industry, ICT",Germany,,0,"Developer of intelligent automation solutions for service processes, including virtual expert, conversational AI, analytical AI, and knowledge support. The entity offers ITSM-Integration, automatisierte Lösung, KI-basiertes Service Center, EMMA® as a Service, and value engineering services for various markets.",https://www.evocenta.com/,0,0.0,,,
712,experial,"Cross Industry, ICT, Marketing",Germany,,0,"AI‐powered digital customer twins delivering instant, scalable market insights through real‐time audience simulations",https://experial.ai/,0,0.0,,,
714,expoze.io,ICT,Netherlands,,0,expoze.io is an attention prediction platform. It delivers actionable results validating designs in real-time to get your work noticed.,https://www.expoze.io,0,0.0,,,
753,freelance pages AG,"ICT, Retail & E-commerce, Operations",Germany,,0,freelance pages uses AI to automatically match projects and candidates through four main products: 1. Matchings as a Service (MaaS): Easily integrate our matching algorithms into your solutions. 2. fp talents: An AI-powered internal talent marketplace. 3. freelance pages platform: An AI-driven platform specifically for freelancers. 4. IT tenders: An AI platform designed for SMEs and their clients.,https://www.freelance-pages.com/,0,0.0,,,
782,go AVA GmbH,Cross Industry,Germany,,0,Digital Humans for digital conversations. Voice/Chat-Bot,https://www.goava.ai/,0,0.0,,,
796,handly,Cross Industry,Germany,,0,A digital assistant that helps home service companies to run their business,https://www.handly.app/,0,0.0,,,
806,heliopas.ai,"ICT, R&D",Germany,,0,"Heliopas.ai GmbH was founded in the environment of the Karlsruhe Institute of Technology (KIT) and became known through the product WaterFox. This enables hundreds of farmers to get detailed information about the situation on their fields on a daily basis. For this purpose, measurements from satellites, weather stations and many other sensors with BigData data volumes are analyzed using the company's own artificial intelligence. Heliopas.ai GmbH has extensive experience in AI analysis and brings the latest research results in this field to the industry.",https://heliopas.ai/,0,0.0,,,
807,hema.to,ICT,Germany,,0,"hema.to is a software service that reduces essential time to diagnosis, inter- and intraobserver variability, and expensive dyed antibodies for hematological laboratories.",https://hema.to/,0,0.0,,,
810,heronOS GmbH,ICT,Germany,,0,"Your Ai-based Digital Employees: Immediately deployable with no additional effort or code. On the phone, chat, messenger and more. Learns by just listening and reading along.... 24/7 customer support and project management in independent, multilingual dialog... including our unique photo-realistic human avatar.",https://heronos.com/,0,0.0,,,
826,i2x GmbH,"ICT, Sales",Germany,,0,"Developer of a conversation analytics platform designed to transform the human voice into actionable insights. The company's platform records call automatically to guide agents through every conversation, upholds script compliance, and generates structured call data, enabling sales and service professionals to improve their conversion rates and customer satisfaction and reduce onboarding time.",https://i2x.ai/,0,0.0,,,
200,iLearningEngines,ICT,United States,,0,,,"59,29",59.29,,,
830,iMatrics AB,"ICT, Media & Entertainment",Sweden,,0,AI for the media industry,https://www.imatrics.com,0,0.0,,,
834,inContAlert,Cross Industry,Germany,,0,"inContAlert is the hearing aid of incontinence. Our MedTech startup is developing a non-invasive sensor technology to measure the bladder filling level for incontinence patients. The bladder filling level determined by deep learning algorithms is displayed on an app, while the app also warns of excessively high filling levels. With inContAlert, patients themselves as well as hospitals and care facilities can plan their staffing efficiently by performing catheterizations only at a proper time. Not only does this help them to prevent long-term health problems, it also enormously improves their quality of life by giving them regained control over their own bladder management.",https://incontalert.de/,0,0.0,,,
853,inveox GmbH,R&D,Germany,,0,"Developer of a database platform intended to digitize, automate, and connect pathology laboratories.",https://www.inveox.com/,0,0.0,,,
860,jamie,ICT,Germany,,0,AI co-pilot for taking meeting notes,https://www.meetjamie.ai/,0,0.0,,,
875,kaleidemoskop,"ICT, Operations",Germany,,0,"kaleidemoskop uses digital twins to facilitate strategic decisions. With our deep tech SaaS, we work with companies to develop a variety of scenarios and predict their impact based on simulations and artificial intelligence. It’s just like the video game the Sims, but for businesses.",https://kaleidemoskop.de/,0,0.0,,,
889,kiresult,"ICT, Operations",Germany,,0,"kiresult is a SaaS data analytics solution for corporate procurement. Our solution enables procurement teams to save costs, bring transparency to supply chains and make better decisions. In the background, we use AI algorithms that combine all relevant data for procurement and automatically improve its quality. The results can be used in the tool for detailed analytics and procurement controlling.",https://kiresult.com/,0,0.0,,,
1799,major music labels,,,,0,,,0,0.0,,,
979,manufactAI,"AI model, ICT, IT & Security",Germany,,0,"manufactAI enables enterprises to streamline their LLM workflows by providing a secure platform for fine-tuning, evaluating, and deploying models across on-premise, private, and public cloud environments. The solution supports over 10,000 LLMs and is built for full control, scalability and data privacy.",https://manufactai.com/,0,0.0,,,
991,medicalvalues GmbH,"ICT, Health & Social Care, R&D",Germany,,0,"Developer of a diagnostic intelligence platform designed to enhance clinical decision-making by integrating diverse medical data sources. The company offers modular tools such as AI-driven detection pathways, automated data mapping, and seamless integration with existing health information technology systems, enabling healthcare providers to streamline workflows, reduce diagnostic errors, and deliver personalized patient care.",https://medicalvalues.de/,0,0.0,,,
993,meetjamie.ai,"Cross Industry, ICT",Germany,,0,"Imagine this: you're in another marathon meeting, drowning in notes, and trying to keep up. Frustrating, right? Enter Jamie, your AI assistant that transforms your meeting chaos into concise, business-quality summaries in seconds. ✍️ Need high-quality summaries? Jamie's got you covered. Works seamlessly with any meeting software, even in a physical meeting room. Speaks your language – Jamie understands over 15 of them! Handles complex technical terms, cause-effect relationships, and context effortlessly. Say goodbye to note-taking stress and hello to productive, seamless meetings with jamie!",https://meetjamie.ai/,0,0.0,,,
994,melibo,"AI model, ICT, Retail & E-commerce",Germany,,0,"melibo offers an innovative, comprehensive AI-based solution that improves customer service. More than a traditional chatbot provider, melibo sets itself apart with its advanced customer service automation platform. This platform uses generative AI to improve every step of the customer journey. With melibo's no-code platform and unique features such as the GPT-4 knowledge hub, product assistants and ticket automation, companies can significantly reduce the number of emails, calls and support tickets while optimising the customer experience. The flexible and seamless integration into existing systems such as online shops, CRMs and ticket systems makes melibo a particularly customisable solution. The focus on close customer support ensures customisation and continuous support. melibo strives to define the next generation of chatbots and set new standards in customer interaction.",https://melibo.de/,0,0.0,,,
19,meta,"AI model, ICT",United States,2004.0,0,"Meta Platforms (formerly Facebook) is a leading technology company operating in social networking, virtual reality and artificial intelligence. With over 3 billion active users, it invests heavily in generative AI and open-source language models.",https://www.meta.com,0,0.0,,,
1007,midpage,R&D,Germany,,0,Everything you'd expect in a legal research platform…and more. Trusted by thousands of litigators and law students to do better legal research faster.,https://midpage.ai/,0,0.0,,,
1011,mine&make,"ICT, Manufacturing, R&D",Germany,,0,AI-supported innovation platform for technical products,https://www.mineandmake.com/,0,0.0,,,
1015,mixedbread.ai,"Cross Industry, IT & Security",Germany,,0,Making information retrieval and LLMs great.,https://mixedbread.ai/,0,0.0,,,
1017,mo:re,ICT,Germany,,0,"User-friendly platform that allows researchers to automate, standardise and digitise advanced 3D cell culture experiments",https://more.science/,0,0.0,,,
1023,moin.ai,"ICT, Sales, Marketing",Germany,,0,"The self-learning AI chatbot solution moin.ai automates the digital customer communication in marketing, sales and customer service",https://www.moin.ai/,0,0.0,,,
1025,molab.ai,"ICT, Professional Services, R&D",Germany,,0,"At molab.ai, we're building the strongest platform for next-generation small molecule drugs benefitting from optimal modes of action and in-silico multi-parameter optimization. If you are interested in collaborating with or contributing to a purpose-driven AI company that combines scientific excellence, impact orientation and entrepreneurial drive, come join us on our journey!",https://molab.ai/,0,0.0,,,
1035,muffintech,"ICT, Financial Services",Germany,,0,"Conversational AI agent for insurance firms, automating customer and internal workflows continuously",https://muffintech.ai/,0,0.0,,,
1042,myScribe GmbH,"ICT, IT & Security",Germany,,0,"Developed by a physician and a software architect, myscribe is the first documentation software for physicians that writes discharge letters completely automatically with artificial intelligence.",https://www.myscribe.de/,0,0.0,,,
1040,myhomefield AB,"Cross Industry, ICT",Sweden,,0,AI driven spontaneous training and sports coaching.,https://myhomefield.app,0,0.0,,,
1046,n8n,"Cross Industry, ICT, IT & Security",Germany,,0,Free and Open AI-Workflow Automation Tool.,https://n8n.io/,0,0.0,,,
1049,nara GmbH,"Cross Industry, ICT",Germany,,0,"The development and distribution of an AI-powered first-level tech support solution that helps companies to manage IT support requests more efficiently. The system automates the resolution of common IT problems through a combination of voice, chat and screen analysis and offers users interactive assistance in real time.",https://nara.de/en/,0,0.0,,,
1055,navel robotics,Cross Industry,Germany,,0,Robot being with artificial social intelligence for B2B and B2C applications,https://navelrobotics.com/,0,0.0,,,
1061,neuland.ai,"ICT, Manufacturing",Germany,,0,"indom.ai, a product of neuland.ai AG, is the customized AI platform for industrial companies in Germany and Europe. Developed to stand up to the international tech giants from China and the USA, indom.ai offers an innovative solution that combines industry expertise, data security and user-friendliness.",https://neuland.ai/,0,0.0,,,
1072,neurotrim Systems,Cross Industry,Germany,,0,Bringing Therapy 4.0 to the Health and Fitness Industry,https://www.neurotrim-systems.de/,0,0.0,,,
1073,nexwise,"Cross Industry, ICT, Sales",Germany,,0,AI-powered extension for go-to-market teams,https://nexwise.ai/,0,0.0,,,
1079,nnamu,"Cross Industry, ICT, Operations",Germany,,0,AI procurement platform using game-theory algorithms to recommend and execute negotiation strategies for superior savings,https://nnamu.com/,0,0.0,,,
1093,nuvo.,"Cross Industry, ICT, Operations",Germany,,0,Offers B2B SaaS companies an intelligent data importing experience by utilizing AI to retrieve file data in the correct format effortlessly,https://www.getnuvo.com/,0,0.0,,,
1095,nyonic AI,"Cross Industry, AI model, ICT",Germany,,0,Building European foundation models.,https://nyonic.ai/,0,0.0,,,
1103,oee.ai,"ICT, Manufacturing, Operations",Germany,,0,"oee.ai is a cutting-edge software solution designed to optimize production efficiency by leveraging real-time machine data and advanced analytics. By empowering manufacturers with actionable insights, we enable sustainable productivity improvements and waste reduction across industries. Trusted by leading companies, oee.ai combines innovation with lean management principles to drive measurable results in smart manufacturing.",https://oee.ai/,0,0.0,,,
1118,onsai.io,ICT,Germany,,0,"AI-powered voice bot and chatbot platform for hotels, automating calls, chat, and email to boost guest satisfaction",https://onsai.io/,0,0.0,,,
1140,pacemaker,"ICT, Manufacturing",Germany,,0,pacemaker offers cloud-based software solutions that accurately predict future demand and calculate certified carbon footprints. Our AI-core enables resources to be saved through your data. Our experts are the pacemakers on your way to a data-driven enterprise. We believe that tomorrows challenges can be solved today.,https://pacemaker.ai/,0,0.0,,,
1152,paretos,"Cross Industry, ICT",Germany,,0,"Brings together the power of an AI-supported algorithm to deal with high-dimensional, complex models, easy to integrate via modular, API-based services",https://www.paretos.com/,0,0.0,,,
1187,plus10,"ICT, Operations",Germany,,0,"plus10 GmbH is a Fraunhofer AI spin-off for automated production optimization with locations in Augsburg and Stuttgart. The company develops self-learning optimization software specifically for fully automated and complex machines of any industry. The AI algorithms reduce losses as well as troubleshooting time in large plants and suggest situational adjustments of process parameters. In this way, productivity and plant effectiveness are significantly increased on a continuous basis.",https://plus10.de/,0,0.0,,,
1196,preML GmbH,Manufacturing,Germany,,0,Camera based crack-detection of concrete elements using machine learning algorithms,https://preml.io/,0,0.0,,,
1197,prenode,ICT,Germany,,0,"Prenode provides a platform for companies and organizations to deploy their AI based analytical models. Provides pre-trained forecasting models for deployment solutions and solutions for decentralized & encapsulated training of models. The platform can be integrated with existing systems without distributed data sources. Claims that the platform is scalable and helps to reduce the time for AI development. As of May 2019, the platform is in its development stage.",https://prenode.de/,0,0.0,,,
1204,promiseQ,"ICT, Operations",Germany,,0,"Provides a fully distributed, on-demand human verification service in real-time to enable AI companies to maximize the precision of their algorithms in production",https://www.promiseq.com/,0,0.0,,,
1229,queryella GmbH(i.G.),"ICT, IT & Security",Germany,,0,Queryella enables in-depth checks of mobile apps for security vulnerabilities and data protection violations and helps to protect users and companies.,https://queryella.de/,0,0.0,,,
1233,rabbitAI,ICT,Germany,,0,Augmented data creation for superior computer vision training,https://rabbitai.de/,0,0.0,,,
1235,ramblr,"Cross Industry, ICT",Germany,,0,Creates an AI-driven data pipeline to enable next-generation augmented reality,https://ramblr.ai/,0,0.0,,,
215,reAlpha Tech,ICT,United States,,0,,,"7,4",7.4,,,
1241,rebase.energy,Energy & Utilities,Sweden,,0,The Python-first energy forecasting and modelling platform,https://www.rebase.energy/,0,0.0,,,
1246,refive,"Retail & E-commerce, Marketing",Germany,,0,"Enables brick & mortar retailers to identify, engage and retain every in-store customer using first party data",https://www.refive.io/,0,0.0,,,
1247,rek.ai,Sales,Sweden,,0,Transforming static websites to user-friendly personalized experiences,https://rek.ai,0,0.0,,,
1251,remberg GmbH,"ICT, Manufacturing, Energy & Utilities",Germany,,0,"remberg offers an AI-Copilot for industrial companies who operate, service or maintain assets & equipment such as machines, energy utilities, facilities and vehicles to maximize uptime and tackle the shortage of technical talent.",https://www.remberg.de/,0,0.0,,,
1290,scitis.io,"Manufacturing, Operations",Germany,,0,"""In a world of industrial complexities, scitis.io emerges as the ultimate industrial IoT framework, offering a way to unrivaled insights into production processes. Join the journey of optimization, where simplicity meets power and scalability, leading industries towards streamlined success.""",https://scitis.io/,0,0.0,,,
1304,semantha®,ICT,Germany,,0,"Our software semantha reads, understands, compares, and remembers the meaning of written text, regardless of its wording.",https://www.semantha.de/,0,0.0,,,
1308,sensalytics,Cross Industry,Germany,,0,"As online tracking experts, we know everything about the added value of data and the associated analysis tools. At sensalytics, it is all about measuring, analyzing and informing.",https://www.sensalytics.io/,0,0.0,,,
